b2836	121.02560556	125.876292653	134.485099982
b0185	384.356044032	363.104690344	426.81227796
b3255	490.752180788	498.66377474	413.126548654
b3256	853.828997469	837.561485728	888.112593772
b2316	664.975854727	689.898911654	709.103254448
b4015	2038.81597059	2012.81033348	2355.58772817
b4014	4567.05417026	4776.037027	4209.000429
b0114	8587.49818794	8506.3325458	8584.96675554
b0115	3827.60101981	3873.11669701	3474.16800346
b2296	2276.87732658	2225.83175181	2402.48416059
b1276	448.193726086	469.615399512	415.681218125
b0118	1079.92078808	1077.21058135	1024.23998127
b0404	10.6396136756	26.6276772919	23.904407188
b1094	1392.4594398	1419.73933925	1608.52938445
b2563	51.8681166687	78.6726829079	58.2099686487
b3475	158.264253425	136.769433363	185.943442173
b0463	391.005802579	277.169913629	278.094019501
b0462	676.945420112	752.837057981	812.567368003
b2470	65.1676337632	72.6209380689	83.0267577905
b3265	11.9695653851	10.8931407103	10.4011542727
b3266	54.5280200876	37.5208180022	55.107870006
b4069	14.629468804	18.1552345172	23.904407188
b4067	10.6396136756	21.7862814207	24.2693599695
b1623	77.1371991483	66.5691932298	75.1802729883
b1241	9458.61655763	9733.62639916	9398.2640291
b1478	62.5077303443	59.3070994229	66.0564534509
b4117	1747.55654622	1791.31647237	1848.1208855
b4115	3016.33047704	2970.19636702	3288.04208489
b0474	845.849287212	869.030558891	739.941764485
b1002	91.7666679523	76.2519849723	85.0339980887
b2290	275.300003857	265.066423951	285.39307513
b2379	91.7666679523	102.879662264	98.3547746134
b2697	1619.88118211	1625.49866377	1823.12161997
b1415	47.8782615403	39.9415159379	35.9478489774
b3588	33.2487927363	26.6276772919	23.7219307973
b0505	14.629468804	3.63104690344	6.93410284844
b0512	18.6193239323	18.1552345172	14.4156348691
b0517	6.64975854727	6.05174483907	5.83924450395
b4053	192.842997871	177.921298269	163.863798892
b2435	62.5077303443	71.410589101	79.5597063663
b4169	220.771983769	211.811069368	219.154145289
b2817	86.4468611145	107.721058135	89.9608606389
b1982	449.523677795	422.411789767	458.928122732
b0110	119.695653851	127.086641621	96.1650579244
b0433	53.1980683781	31.4690731632	50.728436628
b0451	55.857971797	54.4657035516	46.5314796408
b1640	73.1473440199	60.5174483907	71.3482687826
b1767	136.985026074	140.400480266	131.200524948
b2957	70.487440601	70.2002401332	60.217208947
b1453	18.6193239323	14.5241876138	21.8971668898
b0049	113.045895304	114.983151942	137.039769452
b4055	33.2487927363	32.679422131	39.7798531831
b0980	1864.59229665	1804.63031101	1661.44753776
b0469	131.665219236	124.665943685	141.784155611
b0875	33.2487927363	24.2069793563	22.8095488435
b0062	30.5888893174	32.679422131	32.2983211625
b0063	18.6193239323	24.2069793563	16.0579223859
b0061	13.2995170945	3.63104690344	7.84648480218
b2841	42.5584547025	38.7311669701	51.8232949725
b1901	13.2995170945	6.05174483907	7.84648480218
b1900	34.5787444458	22.9966303885	31.5684155995
b4460	38.5685995741	39.9415159379	38.6849948387
b2818	33.2487927363	42.3622138735	45.6190976871
b3959	22.6091790607	21.7862814207	21.1672613268
b3958	15.9594205134	10.8931407103	13.1383001339
b3359	67.8275371821	60.5174483907	49.4511018928
b3957	162.254108553	137.979782331	131.56547773
b3172	125.015460689	127.086641621	109.303358058
b3960	86.4468611145	65.358844262	70.8008396104
b4254	5.31980683781	10.8931407103	8.57639036517
b2923	21.2792273513	16.9448855494	26.82402944
b1876	231.411597445	245.700840466	271.707345824
b2310	6.64975854727	6.05174483907	9.48877231892
b2255	127.675364108	140.400480266	112.770409482
b2253	45.2183581214	44.7829118091	46.7139560316
b2254	22.6091790607	36.3104690344	20.4373557638
b2256	37.2386478647	31.4690731632	33.393179507
b4544	9.30966196617	6.05174483907	12.7733473524
b2258	19.9492756418	9.68279174252	11.6784890079
b2257	50.5381649592	49.6243076804	45.4366212963
b0908	1282.07344791	1331.3838646	990.481848982
b3389	486.76232566	479.298191255	454.183736573
b2329	191.513046161	223.914559046	246.708080292
b1693	109.056040175	85.9347767148	97.6248690504
b3281	222.101935479	231.176652853	144.703777863
b2601	152.944446587	150.083272009	140.506820876
b0754	4301.06382837	4469.81873814	4931.42445997
b1704	122.35555727	121.034896781	120.434417894
b3390	333.817879073	338.897710988	268.2402944
b0388	191.513046161	193.65583485	189.957922769
b0112	845.849287212	846.033928502	1036.46589945
b3502	15.9594205134	14.5241876138	20.0724029823
b3503	9.30966196617	4.84139587126	9.30629592817
b0863	41.2285029931	43.5725628413	58.9398742117
b0860	18.6193239323	22.9966303885	22.2621196713
b0861	25.2690824796	41.1518649057	29.013746129
b0864	42.5584547025	38.7311669701	48.3562435483
b0862	15.9594205134	26.6276772919	28.4663169567
b2715	27.9289858985	29.0483752275	41.0571879184
b3433	3225.13289542	3253.41802549	2349.0185781
b3744	111.715943594	90.7761725861	75.1802729883
b0674	719.503874814	674.164375073	642.681848216
b0930	857.818852597	911.392772764	1060.18783025
b4139	307.218844884	300.166544018	310.209864272
b0928	1486.88601117	1465.73260002	938.293601228
b1866	1796.76475947	1663.01948178	1433.71700211
b1747	11.9695653851	10.8931407103	8.02896119293
b1745	13.2995170945	12.1034896781	17.5177335118
b1748	7.97971025672	10.8931407103	12.2259181801
b1746	10.6396136756	16.9448855494	13.8682056969
b1744	10.6396136756	7.26209380689	8.57639036517
b3734	1658.44978169	1613.3951741	2123.47775914
b3738	315.19855514	365.52538828	387.032424777
b3731	387.015947451	321.952825439	470.241658959
b3732	1331.28166116	1281.75955692	1875.6748205
b3737	155.604350006	164.607459623	178.826862933
b3736	546.610152585	561.601921066	530.823820687
b3733	662.315951308	695.950656493	723.153936536
b3735	275.300003857	288.06305434	341.41332709
b3739	63.8376820538	87.1451256826	72.2606507364
b3572	206.142514965	260.22502808	208.752991016
b3057	74.4772957294	72.6209380689	71.1657923919
b2480	308.548796593	340.108059956	319.151207419
b2901	208.802418384	215.442116271	175.5422879
b3722	79.7971025672	91.9865215539	93.2454356724
b2132	262.000486762	223.914559046	254.007135922
b0774	106.396136756	107.721058135	138.499580578
b0775	218.11208035	229.966303885	168.24323227
b0777	94.4265713712	88.3554746505	128.280902696
b0778	81.1270542767	100.458964329	81.7494230553
b0776	142.304832912	159.766063752	206.928227109
b3412	66.4975854727	43.5725628413	45.4366212963
b3551	331.157975654	303.797590921	262.401049896
b0401	621.087448315	606.384832875	750.342918757
b1711	67.8275371821	59.3070994229	61.3120672915
b1709	119.695653851	137.979782331	119.704512331
b1710	81.1270542767	75.0416360045	90.1433370297
b0158	55.857971797	44.7829118091	45.4366212963
b1270	55.857971797	58.0967504551	48.7211963298
b4131	21.2792273513	15.7345365816	27.9188877845
b4132	3.98985512836	12.1034896781	8.75886675592
b0037	34.5787444458	37.5208180022	29.1962225197
b0036	9.30966196617	8.4724427747	5.47429172245
b0040	9.30966196617	12.1034896781	13.6857293061
b0126	387.015947451	367.946086216	334.296747851
b0032	113.045895304	68.9898911654	88.3185731222
b0033	223.431887188	221.49386111	264.955719367
b2201	38.5685995741	47.2036097448	36.8602309312
b2200	18.6193239323	13.313838646	19.3424974193
b2199	29.258937608	22.9966303885	39.0499476202
b2198	0.0	1.21034896781	3.64952781497
b2197	30.5888893174	71.410589101	64.5966423249
b2143	159.594205134	162.186761687	184.301154656
b3918	19.9492756418	19.365583485	25.1817419233
b0175	139.644929493	131.928037492	137.039769452
b1661	4108.2208305	4265.26976258	3453.18321852
b1216	21.2792273513	18.1552345172	23.904407188
b1734	18.6193239323	18.1552345172	20.6198321546
b2155	54.5280200876	52.045005616	59.487303384
b0617	2.65990341891	3.63104690344	3.28457503347
b0616	14.629468804	15.7345365816	15.6929696044
b0615	14.629468804	10.8931407103	19.5249738101
b0614	7.97971025672	4.84139587126	8.21143758368
b0155	265.990341891	246.911189434	191.782686677
b1592	41.2285029931	21.7862814207	31.7508919902
b0910	93.0966196617	100.458964329	87.9536203407
b3974	71.8173923105	84.724427747	64.5966423249
b3634	17.2893722229	15.7345365816	17.8826862933
b0103	63.8376820538	67.7795421976	60.7646381192
b0638	17.2893722229	20.5759324528	23.3569780158
b1992	98.4164264996	87.1451256826	21.3497377176
b1991	162.254108553	154.92466788	47.6263379853
b1993	58.517875216	60.5174483907	29.9261280827
b0446	39.8985512836	33.8897710988	64.5966423249
b0484	9989.2672897	9617.43289825	9687.67158483
b3816	110.385991885	112.562454007	106.748688588
b4213	55.857971797	61.7277973585	69.1585520936
b2049	11.9695653851	9.68279174252	11.8609653986
b2048	13.2995170945	6.05174483907	10.9485834449
b2417	1356.55074364	1422.16003718	1694.65824088
b2810	135.655074364	106.510709168	165.6885628
b0123	1232.86523466	1211.55931678	1149.41878532
b0575	45.2183581214	53.2553545838	49.6335782836
b0574	6.64975854727	9.68279174252	11.4960126171
b0572	7.97971025672	9.68279174252	9.67124870966
b0573	2.65990341891	8.4724427747	5.10933894095
b3806	1590.62224451	1630.34005965	1659.44029747
b3807	53.1980683781	43.5725628413	60.3996853377
b4208	526.660876944	436.935977381	518.780378898
b0733	1610.57152015	1549.2466788	1837.90220762
b0734	1087.90049833	1189.77303536	1199.05236361
b0886	109.056040175	121.034896781	138.86453336
b0887	90.4367162428	85.9347767148	78.8298008033
b0340	3.98985512836	10.8931407103	9.67124870966
b0341	11.9695653851	20.5759324528	18.2476390748
b0432	29.258937608	29.0483752275	31.5684155995
b0431	62.5077303443	77.4623339401	68.2461701399
b0430	14.629468804	9.68279174252	11.6784890079
b0429	9.30966196617	4.84139587126	6.0217208947
b0428	58.517875216	39.9415159379	45.4366212963
b2422	589.168607288	538.605290677	666.586255404
b2750	91.7666679523	72.6209380689	62.9543548082
b2752	359.086961552	328.004570278	325.902833877
b3607	210.132370094	238.438746659	209.117943798
b3368	74.4772957294	83.5140787792	80.1071355385
b2762	273.970052147	268.697470855	206.198321546
b2763	784.671508578	694.740307525	653.995384442
b2764	651.676337632	692.31960959	725.891082397
b2414	4176.04836768	4191.43847554	4076.8875221
b2421	642.366675666	633.012510167	367.872403749
b2751	595.818365835	516.819009257	544.327073602
b2425	690.244937206	675.37472404	532.283631813
b4214	103.736233337	77.4623339401	94.3402940169
b0526	160.924156844	150.083272009	155.652361308
b2424	223.431887188	263.856074984	215.869570255
b2423	202.152659837	217.862814207	233.387303767
b0632	239.391307702	249.33188737	279.188877845
b3182	85.116909405	64.1484952942	66.6038826232
b0839	337.807734201	323.163174406	345.062854905
b2010	46.5483098309	45.9932607769	33.0282267255
b1189	275.300003857	215.442116271	263.130955459
b1190	86.4468611145	135.559084395	133.390241637
b2478	934.956051746	1034.84836748	1096.50063201
b0031	114.375847013	142.821178202	118.062224814
b0166	863.138659435	839.982183663	890.484786852
b2472	158.264253425	151.293620977	172.622665648
b3809	283.279714114	306.218288857	258.3865693
b2065	107.726088466	95.6175684573	139.04700975
b3528	59.8478269254	77.4623339401	52.0057713633
b4138	392.335754289	382.470273829	435.571144716
b4123	50.5381649592	52.045005616	42.8819518259
b0381	375.046382066	301.376892986	349.442288283
b0092	255.350728215	248.121538402	254.189612312
b1487	18.6193239323	9.68279174252	13.8682056969
b1486	2.65990341891	13.313838646	11.8609653986
b1485	15.9594205134	13.313838646	16.7878279489
b1484	1.32995170945	14.5241876138	13.5032529154
b1483	41.2285029931	16.9448855494	31.5684155995
b1488	2.65990341891	4.84139587126	4.74438615946
b4382	219.44203206	200.917928657	217.329381381
b4383	655.666192761	610.015879778	818.771565288
b4381	200.822708127	196.076532786	181.564008795
b4384	230.081645735	250.542236338	267.875341619
b3639	180.873432486	164.607459623	153.827597401
b4477	5.31980683781	9.68279174252	6.93410284844
b4478	15.9594205134	19.365583485	22.0796432806
b3693	15.9594205134	13.313838646	23.5394544065
b3691	10.6396136756	13.313838646	15.3280168229
b0160	87.7768128239	91.9865215539	72.9905562993
b1200	135.655074364	140.400480266	110.763169184
b1199	47.8782615403	64.1484952942	58.3924450395
b1198	218.11208035	259.014679112	174.447429555
b3012	280.619810695	260.22502808	160.396747468
b0207	15.9594205134	20.5759324528	19.1600210286
b2133	756.742522679	706.843797204	756.912068824
b1800	81.1270542767	81.0933808436	78.6473244125
b0894	135.655074364	142.821178202	118.609653986
b0895	34.5787444458	24.2069793563	34.6705142422
b0896	57.1879235065	47.2036097448	53.64805888
b1489	71.8173923105	64.1484952942	69.1585520936
b3544	875.10822482	898.078934118	808.552887406
b3543	103.736233337	84.724427747	84.851521698
b3542	73.1473440199	67.7795421976	92.8804828909
b3541	155.604350006	152.503969945	125.726233226
b3540	164.914011972	153.714318912	160.761700249
b3860	123.685508979	144.03152717	136.49234028
b1185	63.8376820538	62.9381463263	89.7783842482
b2893	172.893722229	156.135016848	156.199790481
b4136	74.4772957294	85.9347767148	99.0846801764
b2366	34.5787444458	35.1001200666	27.7364113938
b1634	594.488414126	571.284712808	860.923611551
b3496	175.553625648	171.86955343	171.892760085
b0709	39.8985512836	44.7829118091	40.3272823554
b3640	50.5381649592	38.7311669701	50.1810074558
b0173	248.700969668	232.38700182	170.980378131
b0420	332.487927363	286.852705372	328.457503347
b1533	50.5381649592	50.8346566482	32.1158447717
b2578	13.2995170945	18.1552345172	18.6125918563
b1850	259.340583343	245.700840466	318.421301856
b1851	191.513046161	173.079902397	159.301889123
b1193	33.2487927363	43.5725628413	44.1592865611
b2779	7056.72377036	7191.89356675	7822.03296582
b0596	22.6091790607	26.6276772919	20.8023085453
b0595	7.97971025672	10.8931407103	8.75886675592
b0593	10.6396136756	3.63104690344	8.75886675592
b0583	3.98985512836	3.63104690344	4.56190976871
b0594	13.2995170945	16.9448855494	17.8826862933
b0586	33.2487927363	44.7829118091	58.5749214302
b0591	5.31980683781	8.4724427747	9.67124870966
b2927	367.066671809	337.68736202	400.170724911
b3546	188.853142742	186.393741043	169.703043396
b2441	388.34589916	401.835857314	407.28730415
b2440	22.6091790607	36.3104690344	30.6560336457
b2458	1.32995170945	7.26209380689	10.7661070542
b3006	103.736233337	87.1451256826	97.8073454411
b3005	31.9188410269	42.3622138735	50.728436628
b3093	31.9188410269	29.0483752275	52.3707241448
b0954	400.315464545	383.680622797	491.226443895
b2323	2123.93288	2018.86207831	1288.10084229
b1092	521.341070106	465.984352609	386.120042824
b1095	1029.38262312	979.172314962	1046.13714816
b1093	958.895182516	940.441147992	1054.89601492
b1091	398.985512836	486.560285061	286.122980693
b1288	585.17875216	597.9123901	716.219833687
b0180	566.559428227	574.915759712	398.710913785
b3845	23.9391307702	14.5241876138	17.3352571211
b3846	15.9594205134	18.1552345172	20.8023085453
b1805	67.8275371821	78.6726829079	94.5227704077
b0221	53.1980683781	38.7311669701	55.6552991783
b2342	29.258937608	26.6276772919	26.6415530493
b2341	41.2285029931	47.2036097448	43.2469046074
b1701	21.2792273513	13.313838646	24.9992655325
b2344	18.6193239323	21.7862814207	20.0724029823
b2912	98.4164264996	93.1968705217	103.829066336
b2925	3343.49859757	3281.25605174	3153.00955574
b2097	1058.64156072	996.117200511	708.738301667
b4232	265.990341891	251.752585305	265.320672148
b4079	2568.13675095	2533.26038964	2233.51102276
b1474	23.9391307702	18.1552345172	20.9847849361
b1475	6.64975854727	7.26209380689	11.6784890079
b1476	14.629468804	12.1034896781	14.5981112599
b3894	288.599520951	279.590611565	282.83840566
b3893	53.1980683781	39.9415159379	56.567681132
b3892	25.2690824796	35.1001200666	33.5756558977
b1385	42.5584547025	35.1001200666	38.1375656664
b3409	633.0570137	617.277973585	786.473244125
b0584	29.258937608	31.4690731632	39.7798531831
b0592	11.9695653851	6.05174483907	10.0362014912
b0588	5.31980683781	1.21034896781	8.57639036517
b0590	2.65990341891	2.42069793563	7.66400841143
b0589	7.97971025672	14.5241876138	9.12381953742
b0585	10.6396136756	13.313838646	8.39391397443
b0150	71.8173923105	61.7277973585	75.9101785513
b0153	46.5483098309	32.679422131	37.2251837127
b0151	22.6091790607	22.9966303885	21.8971668898
b0152	21.2792273513	13.313838646	13.5032529154
b1102	42.5584547025	32.679422131	34.8529906329
b4367	7.97971025672	9.68279174252	15.3280168229
b3915	166.243963682	160.976412719	133.937670809
b0805	25.2690824796	26.6276772919	33.393179507
b0684	252.690824796	295.325148147	277.364113938
b2895	136.985026074	129.507339556	138.86453336
b3288	500.061842754	488.980982997	562.392236286
b0904	655.666192761	649.957395716	359.660966165
b2492	30.5888893174	24.2069793563	24.634312751
b0048	30.5888893174	20.5759324528	38.8674712294
b3058	10.6396136756	14.5241876138	10.0362014912
b2315	98.4164264996	84.724427747	87.5886675592
b0529	263.330438472	288.06305434	359.113536993
b2153	406.965223093	393.36341454	440.133054485
b0142	14.629468804	21.7862814207	18.4301154656
b1606	47.8782615403	44.7829118091	44.7067157334
b3177	53.1980683781	58.0967504551	65.6915006694
b2303	33.2487927363	35.1001200666	39.9623295739
b3924	187.523191033	171.86955343	163.133893329
b2374	11.9695653851	13.313838646	6.93410284844
b4154	1528.11451416	1514.14655874	1442.47586887
b4153	434.894208991	470.82574848	456.190976871
b4152	171.563770519	185.183392076	166.235991972
b4151	150.284543168	137.979782331	204.92098681
b3844	468.143001728	449.039467059	325.537881095
b3370	6.64975854727	4.84139587126	11.3135362264
b3371	13.2995170945	7.26209380689	10.9485834449
b4474	13.2995170945	12.1034896781	11.3135362264
b3374	21.2792273513	30.2587241954	23.7219307973
b0356	47.8782615403	48.4139587126	51.2758658003
b0355	35.9086961552	31.4690731632	23.174501625
b2167	236.731404283	248.121538402	162.403987766
b2169	75.8072474388	68.9898911654	45.4366212963
b2168	75.8072474388	76.2519849723	56.7501575227
b0825	18.6193239323	25.4173283241	17.1527807303
b3946	11.9695653851	8.4724427747	9.67124870966
b0084	490.752180788	451.460164995	603.631900596
b2802	23.9391307702	30.2587241954	25.7291710955
b2803	26.5990341891	22.9966303885	20.9847849361
b2799	37.2386478647	30.2587241954	38.8674712294
b1612	75.8072474388	65.358844262	63.1368311989
b4122	70.487440601	70.2002401332	64.0492131527
b1611	15.9594205134	32.679422131	26.6415530493
b2661	179.543480776	179.131647237	158.936936342
b2663	29.258937608	42.3622138735	22.444596062
b2662	131.665219236	140.400480266	133.937670809
b1493	5144.25321217	5153.66590495	6270.98364446
b1492	17812.0432447	17818.7575042	17577.9507208
b2943	58.517875216	77.4623339401	62.9543548082
b1236	341.79758933	337.68736202	374.806506597
b1779	9164.69722984	9497.60835044	11137.0815565
b3128	43.888406412	49.6243076804	39.0499476202
b3124	34.5787444458	49.6243076804	31.203462818
b3126	10.6396136756	3.63104690344	9.30629592817
b3127	11.9695653851	21.7862814207	12.5908709616
b3125	19.9492756418	13.313838646	15.5104932136
b2092	778.02175003	816.985553275	676.075027723
b2091	171.563770519	209.390371432	146.34606538
b2096	976.184554739	1014.27243503	855.996749001
b2095	1847.30292443	1838.52008211	1281.89664501
b0124	155.604350006	140.400480266	124.44889849
b0507	27.9289858985	20.5759324528	31.933368381
b2904	247.371017958	248.121538402	198.899265916
b2903	1200.94639364	1189.77303536	973.694021033
b2905	538.630442329	537.39494171	517.867996944
b1761	1101.20001543	1092.94511794	1316.93211203
